x,y,z,gene
4625.0,2755.0,28,Amph
4589.0,2803.0,28,Amph
4584.0,2474.0,28,Amph
4577.0,2489.0,28,Amph
4573.0,2762.0,28,Amph
4498.0,2731.0,28,Amph
5450.0,2571.0,29,Amph
5437.0,2382.0,29,Amph
5397.0,2627.0,29,Amph
5380.0,2159.0,29,Amph
4956.0,2568.0,29,Amph
4896.0,2713.0,29,Amph
4538.0,2458.0,29,Amph
5434.0,2294.0,30,Amph
5334.0,2800.0,30,Amph
5077.0,2809.0,30,Amph
5028.0,2740.0,30,Amph
4917.0,2601.0,30,Amph
4915.0,2694.0,30,Amph
4913.0,2691.0,30,Amph
4912.0,2674.0,30,Amph
4878.0,2507.0,30,Amph
4710.0,2439.0,30,Amph
4706.0,2667.0,30,Amph
4620.0,2789.0,30,Amph
4566.0,2708.0,30,Amph
5436.0,2632.0,31,Amph
5423.0,2649.0,31,Amph
5411.0,2626.0,31,Amph
5373.0,2744.0,31,Amph
5304.0,2836.0,31,Amph
5165.0,2807.0,31,Amph
4911.0,2677.0,31,Amph
4911.0,2571.0,31,Amph
4811.0,2639.0,31,Amph
4653.0,2703.0,31,Amph
4573.0,2764.0,31,Amph
4571.0,2744.0,31,Amph
4553.0,2477.0,31,Amph
4345.0,2682.0,31,Amph
5450.0,2506.0,32,Amph
5440.0,2595.0,32,Amph
5437.0,2622.0,32,Amph
5420.0,2319.0,32,Amph
5417.0,2343.0,32,Amph
5415.0,2303.0,32,Amph
5396.0,2164.0,32,Amph
5380.0,2733.0,32,Amph
4831.0,2684.0,32,Amph
4798.0,2543.0,32,Amph
5373.0,2686.0,33,Amph
4964.0,2611.0,33,Amph
4931.0,2664.0,33,Amph
4925.0,2695.0,33,Amph
4748.0,2476.0,33,Amph
4731.0,2634.0,33,Amph
4574.0,2473.0,33,Amph
4519.0,2541.0,33,Amph
4352.0,2720.0,33,Amph
4331.0,2671.0,33,Amph
5443.0,2400.0,34,Amph
4738.0,2690.0,34,Amph
4568.0,2753.0,34,Amph
4438.0,2509.0,34,Amph
5446.0,2397.0,35,Amph
5386.0,2713.0,35,Amph
5168.0,2810.0,35,Amph
4757.0,2704.0,35,Amph
4739.0,2686.0,35,Amph
5235.0,2807.0,36,Amph
5233.0,2787.0,36,Amph
4658.0,2706.0,36,Amph
4506.0,2728.0,36,Amph
5437.0,2645.0,37,Amph
5432.0,2615.0,37,Amph
5371.0,2707.0,37,Amph
4499.0,2724.0,37,Amph
4988.0,2686.0,38,Amph
4578.0,2519.0,38,Amph
5211.0,2763.0,40,Amph
4812.0,2726.0,40,Amph
4810.0,2721.0,40,Amph
4360.0,2711.0,40,Amph
4436.0,2572.0,41,Amph
4323.0,2648.0,41,Amph
4981.0,2709.0,42,Amph
4543.0,2557.0,42,Amph
4823.0,2545.0,11,scro
4816.0,2729.0,11,scro
4797.0,2796.0,11,scro
4757.0,2737.0,11,scro
4709.0,2777.0,11,scro
4702.0,2788.0,11,scro
4666.0,2803.0,11,scro
4984.0,2422.0,12,scro
4951.0,2506.0,12,scro
4917.0,2441.0,12,scro
4913.0,2540.0,12,scro
4912.0,2608.0,12,scro
4876.0,2687.0,12,scro
4874.0,2638.0,12,scro
4871.0,2488.0,12,scro
4862.0,2394.0,12,scro
4861.0,2726.0,12,scro
4844.0,2749.0,12,scro
4843.0,2609.0,12,scro
4841.0,2709.0,12,scro
4828.0,2700.0,12,scro
4828.0,2319.0,12,scro
4827.0,2567.0,12,scro
4822.0,2446.0,12,scro
4812.0,2373.0,12,scro
4811.0,2609.0,12,scro
4810.0,2632.0,12,scro
4807.0,2608.0,12,scro
4787.0,2649.0,12,scro
4787.0,2297.0,12,scro
4783.0,2762.0,12,scro
4781.0,2748.0,12,scro
4778.0,2748.0,12,scro
4776.0,2632.0,12,scro
4769.0,2713.0,12,scro
4752.0,2681.0,12,scro
4751.0,2632.0,12,scro
4740.0,2630.0,12,scro
4729.0,2739.0,12,scro
4727.0,2862.0,12,scro
4672.0,2823.0,12,scro
4613.0,2896.0,12,scro
5006.0,2377.0,13,scro
4983.0,2416.0,13,scro
4935.0,2396.0,13,scro
4924.0,2527.0,13,scro
4918.0,2557.0,13,scro
4917.0,2566.0,13,scro
4905.0,2431.0,13,scro
4905.0,2389.0,13,scro
4905.0,2365.0,13,scro
4901.0,2223.0,13,scro
4898.0,2490.0,13,scro
4896.0,2328.0,13,scro
4891.0,2240.0,13,scro
4889.0,2457.0,13,scro
4887.0,2491.0,13,scro
4887.0,2461.0,13,scro
4887.0,2247.0,13,scro
4886.0,2286.0,13,scro
4883.0,2570.0,13,scro
4878.0,2319.0,13,scro
4873.0,2443.0,13,scro
4873.0,2421.0,13,scro
4863.0,2232.0,13,scro
4861.0,2153.0,13,scro
4859.0,2583.0,13,scro
4859.0,2351.0,13,scro
4856.0,2613.0,13,scro
4855.0,2489.0,13,scro
4854.0,2462.0,13,scro
4851.0,2512.0,13,scro
4851.0,2360.0,13,scro
4850.0,2255.0,13,scro
4847.0,2465.0,13,scro
4843.0,2205.0,13,scro
4842.0,2711.0,13,scro
4839.0,2289.0,13,scro
4834.0,2738.0,13,scro
4831.0,2425.0,13,scro
4830.0,2153.0,13,scro
4829.0,2516.0,13,scro
4829.0,2412.0,13,scro
4825.0,2584.0,13,scro
4818.0,2585.0,13,scro
4814.0,2317.0,13,scro
4814.0,2212.0,13,scro
4812.0,2409.0,13,scro
4806.0,2213.0,13,scro
4805.0,2641.0,13,scro
4788.0,2286.0,13,scro
4777.0,2769.0,13,scro
4777.0,2762.0,13,scro
4772.0,2549.0,13,scro
4768.0,2651.0,13,scro
4749.0,2619.0,13,scro
4732.0,2773.0,13,scro
4732.0,2693.0,13,scro
4723.0,2794.0,13,scro
4694.0,2671.0,13,scro
4673.0,2870.0,13,scro
4946.0,2476.0,14,scro
4944.0,2486.0,14,scro
4943.0,2453.0,14,scro
4941.0,2404.0,14,scro
4923.0,2358.0,14,scro
4923.0,2286.0,14,scro
4923.0,2280.0,14,scro
4918.0,2159.0,14,scro
4913.0,2364.0,14,scro
4908.0,2626.0,14,scro
4902.0,2524.0,14,scro
4897.0,2202.0,14,scro
4896.0,2259.0,14,scro
4892.0,2430.0,14,scro
4883.0,2617.0,14,scro
4882.0,2188.0,14,scro
4881.0,2463.0,14,scro
4870.0,2562.0,14,scro
4867.0,2689.0,14,scro
4865.0,2501.0,14,scro
4859.0,2406.0,14,scro
4858.0,2528.0,14,scro
4852.0,2416.0,14,scro
4847.0,2414.0,14,scro
4845.0,2287.0,14,scro
4844.0,2744.0,14,scro
4836.0,2295.0,14,scro
4833.0,2297.0,14,scro
4831.0,2386.0,14,scro
4831.0,2276.0,14,scro
4824.0,2324.0,14,scro
4806.0,2163.0,14,scro
4805.0,2278.0,14,scro
4797.0,2753.0,14,scro
4790.0,2567.0,14,scro
4783.0,2749.0,14,scro
4781.0,2568.0,14,scro
4781.0,2169.0,14,scro
4778.0,2331.0,14,scro
4771.0,2216.0,14,scro
4765.0,2555.0,14,scro
4752.0,2569.0,14,scro
4736.0,2842.0,14,scro
4736.0,2589.0,14,scro
4719.0,2728.0,14,scro
4714.0,2659.0,14,scro
4708.0,2714.0,14,scro
4686.0,2146.0,14,scro
4676.0,2806.0,14,scro
4991.0,2370.0,15,scro
4977.0,2438.0,15,scro
4974.0,2361.0,15,scro
4969.0,2362.0,15,scro
4946.0,2282.0,15,scro
4925.0,2558.0,15,scro
4921.0,2287.0,15,scro
4919.0,2498.0,15,scro
4916.0,2397.0,15,scro
4916.0,2248.0,15,scro
4875.0,2267.0,15,scro
4869.0,2614.0,15,scro
4867.0,2619.0,15,scro
4867.0,2259.0,15,scro
4856.0,2746.0,15,scro
4851.0,2164.0,15,scro
4845.0,2435.0,15,scro
4840.0,2579.0,15,scro
4840.0,2565.0,15,scro
4805.0,2682.0,15,scro
4791.0,2786.0,15,scro
4789.0,2176.0,15,scro
4787.0,2694.0,15,scro
4786.0,2684.0,15,scro
4779.0,2556.0,15,scro
4771.0,2675.0,15,scro
4761.0,2256.0,15,scro
4730.0,2667.0,15,scro
4725.0,2652.0,15,scro
4722.0,2856.0,15,scro
4717.0,2643.0,15,scro
4697.0,2860.0,15,scro
4974.0,2388.0,16,scro
4953.0,2401.0,16,scro
4918.0,2253.0,16,scro
4903.0,2399.0,16,scro
4902.0,2252.0,16,scro
4901.0,2460.0,16,scro
4890.0,2425.0,16,scro
4882.0,2385.0,16,scro
4881.0,2392.0,16,scro
4878.0,2180.0,16,scro
4877.0,2150.0,16,scro
4868.0,2505.0,16,scro
4868.0,2345.0,16,scro
4859.0,2445.0,16,scro
4858.0,2270.0,16,scro
4857.0,2495.0,16,scro
4841.0,2311.0,16,scro
4841.0,2266.0,16,scro
4833.0,2309.0,16,scro
4825.0,2547.0,16,scro
4821.0,2224.0,16,scro
4816.0,2311.0,16,scro
4783.0,2284.0,16,scro
4771.0,2203.0,16,scro
4767.0,2663.0,16,scro
4760.0,2651.0,16,scro
4759.0,2240.0,16,scro
4752.0,2658.0,16,scro
4742.0,2847.0,16,scro
4728.0,2665.0,16,scro
4720.0,2858.0,16,scro
4713.0,2748.0,16,scro
4712.0,2688.0,16,scro
4689.0,2854.0,16,scro
4679.0,2845.0,16,scro
4676.0,2803.0,16,scro
4932.0,2373.0,17,scro
4926.0,2599.0,17,scro
4919.0,2338.0,17,scro
4910.0,2303.0,17,scro
4907.0,2162.0,17,scro
4881.0,2312.0,17,scro
4877.0,2254.0,17,scro
4868.0,2564.0,17,scro
4864.0,2269.0,17,scro
4862.0,2177.0,17,scro
4860.0,2253.0,17,scro
4853.0,2313.0,17,scro
4852.0,2369.0,17,scro
4846.0,2193.0,17,scro
4820.0,2146.0,17,scro
4782.0,2262.0,17,scro
4781.0,2392.0,17,scro
4779.0,2682.0,17,scro
4772.0,2233.0,17,scro
4768.0,2441.0,17,scro
4767.0,2794.0,17,scro
4758.0,2417.0,17,scro
4741.0,2623.0,17,scro
4732.0,2809.0,17,scro
4722.0,2609.0,17,scro
4721.0,2623.0,17,scro
4705.0,2863.0,17,scro
4696.0,2820.0,17,scro
4641.0,2837.0,17,scro
4636.0,2835.0,17,scro
4960.0,2463.0,18,scro
4950.0,2380.0,18,scro
4943.0,2539.0,18,scro
4936.0,2462.0,18,scro
4934.0,2525.0,18,scro
4911.0,2513.0,18,scro
4907.0,2407.0,18,scro
4904.0,2602.0,18,scro
4901.0,2549.0,18,scro
4876.0,2370.0,18,scro
4875.0,2221.0,18,scro
4858.0,2226.0,18,scro
4854.0,2586.0,18,scro
4851.0,2338.0,18,scro
4851.0,2149.0,18,scro
4848.0,2277.0,18,scro
4848.0,2253.0,18,scro
4842.0,2535.0,18,scro
4838.0,2760.0,18,scro
4834.0,2377.0,18,scro
4830.0,2322.0,18,scro
4828.0,2166.0,18,scro
4827.0,2197.0,18,scro
4810.0,2270.0,18,scro
4792.0,2558.0,18,scro
4785.0,2162.0,18,scro
4733.0,2734.0,18,scro
4721.0,2637.0,18,scro
4694.0,2593.0,18,scro
4682.0,2793.0,18,scro
4677.0,2844.0,18,scro
4634.0,2830.0,18,scro
4928.0,2405.0,19,scro
4922.0,2447.0,19,scro
4900.0,2629.0,19,scro
4881.0,2318.0,19,scro
4878.0,2298.0,19,scro
4871.0,2249.0,19,scro
4868.0,2315.0,19,scro
4867.0,2369.0,19,scro
4864.0,2543.0,19,scro
4861.0,2267.0,19,scro
4849.0,2377.0,19,scro
4843.0,2426.0,19,scro
4841.0,2430.0,19,scro
4834.0,2277.0,19,scro
4799.0,2191.0,19,scro
4791.0,2307.0,19,scro
4781.0,2313.0,19,scro
4781.0,2299.0,19,scro
4775.0,2234.0,19,scro
4709.0,2620.0,19,scro
4688.0,2807.0,19,scro
4912.0,2430.0,20,scro
4881.0,2450.0,20,scro
4879.0,2384.0,20,scro
4875.0,2329.0,20,scro
4874.0,2242.0,20,scro
4864.0,2239.0,20,scro
4851.0,2291.0,20,scro
4850.0,2219.0,20,scro
4845.0,2363.0,20,scro
4840.0,2153.0,20,scro
4823.0,2310.0,20,scro
4823.0,2301.0,20,scro
4821.0,2526.0,20,scro
4818.0,2311.0,20,scro
4817.0,2304.0,20,scro
4784.0,2261.0,20,scro
4751.0,2442.0,20,scro
4739.0,2791.0,20,scro
4736.0,2631.0,20,scro
4735.0,2623.0,20,scro
4728.0,2818.0,20,scro
4657.0,2839.0,20,scro
4651.0,2809.0,20,scro
4910.0,2421.0,21,scro
4900.0,2564.0,21,scro
4886.0,2490.0,21,scro
4885.0,2471.0,21,scro
4870.0,2438.0,21,scro
4859.0,2572.0,21,scro
4829.0,2231.0,21,scro
4820.0,2268.0,21,scro
4819.0,2228.0,21,scro
4793.0,2242.0,21,scro
4755.0,2675.0,21,scro
4731.0,2718.0,21,scro
4730.0,2619.0,21,scro
4684.0,2760.0,21,scro
4658.0,2733.0,21,scro
4623.0,2840.0,21,scro
4620.0,2819.0,21,scro
4928.0,2497.0,22,scro
4904.0,2451.0,22,scro
4883.0,2543.0,22,scro
4872.0,2346.0,22,scro
4846.0,2460.0,22,scro
4833.0,2228.0,22,scro
4830.0,2206.0,22,scro
4794.0,2218.0,22,scro
4741.0,2586.0,22,scro
4737.0,2787.0,22,scro
4729.0,2424.0,22,scro
4726.0,2684.0,22,scro
4722.0,2569.0,22,scro
4695.0,2618.0,22,scro
4685.0,2772.0,22,scro
4684.0,2796.0,22,scro
4656.0,2795.0,22,scro
4648.0,2832.0,22,scro
4883.0,2603.0,23,scro
4880.0,2601.0,23,scro
4846.0,2415.0,23,scro
4795.0,2311.0,23,scro
4794.0,2245.0,23,scro
4788.0,2263.0,23,scro
4784.0,2562.0,23,scro
4703.0,2680.0,23,scro
4696.0,2817.0,23,scro
4689.0,2411.0,23,scro
4681.0,2430.0,23,scro
4658.0,2753.0,23,scro
4653.0,2807.0,23,scro
5439.0,2177.0,24,scro
4893.0,2515.0,24,scro
4888.0,2579.0,24,scro
4816.0,2271.0,24,scro
4740.0,2652.0,24,scro
4710.0,2684.0,24,scro
4704.0,2586.0,24,scro
4695.0,2735.0,24,scro
4686.0,2790.0,24,scro
4887.0,2544.0,25,scro
4872.0,2584.0,25,scro
4832.0,2571.0,25,scro
4795.0,2538.0,25,scro
4739.0,2631.0,25,scro
4711.0,2805.0,25,scro
4705.0,2628.0,25,scro
4703.0,2429.0,25,scro
4701.0,2744.0,25,scro
4689.0,2663.0,25,scro
4671.0,2432.0,25,scro
4667.0,2779.0,25,scro
4641.0,2397.0,25,scro
4616.0,2782.0,25,scro
4565.0,2498.0,25,scro
4507.0,2717.0,25,scro
4933.0,2493.0,26,scro
4889.0,2564.0,26,scro
4883.0,2484.0,26,scro
4870.0,2527.0,26,scro
4870.0,2495.0,26,scro
4821.0,2554.0,26,scro
4701.0,2703.0,26,scro
4665.0,2395.0,26,scro
4658.0,2780.0,26,scro
4633.0,2803.0,26,scro
4622.0,2423.0,26,scro
4900.0,2536.0,27,scro
4734.0,2469.0,27,scro
4718.0,2439.0,27,scro
4699.0,2779.0,27,scro
4699.0,2661.0,27,scro
4694.0,2638.0,27,scro
4681.0,2441.0,27,scro
4657.0,2459.0,27,scro
4650.0,2801.0,27,scro
4648.0,2771.0,27,scro
4646.0,2794.0,27,scro
4628.0,2398.0,27,scro
4627.0,2741.0,27,scro
4624.0,2798.0,27,scro
4577.0,2395.0,27,scro
4568.0,2506.0,27,scro
4846.0,2539.0,28,scro
4782.0,2567.0,28,scro
4733.0,2412.0,28,scro
4703.0,2416.0,28,scro
4686.0,2671.0,28,scro
4685.0,2660.0,28,scro
4676.0,2667.0,28,scro
4653.0,2728.0,28,scro
4644.0,2459.0,28,scro
4735.0,2440.0,29,scro
4701.0,2747.0,29,scro
4660.0,2426.0,29,scro
4659.0,2464.0,29,scro
4654.0,2428.0,29,scro
4639.0,2796.0,29,scro
4615.0,2397.0,29,scro
4602.0,2469.0,29,scro
4600.0,2768.0,29,scro
4597.0,2779.0,29,scro
4548.0,2511.0,29,scro
4519.0,2561.0,29,scro
4727.0,2473.0,30,scro
4623.0,2439.0,30,scro
4555.0,2630.0,30,scro
4497.0,2689.0,30,scro
4466.0,2679.0,30,scro
4898.0,2549.0,31,scro
4887.0,2517.0,31,scro
4724.0,2751.0,31,scro
4700.0,2432.0,31,scro
4652.0,2744.0,31,scro
4638.0,2426.0,31,scro
4618.0,2487.0,31,scro
4591.0,2494.0,31,scro
4589.0,2495.0,31,scro
4581.0,2739.0,31,scro
4567.0,2476.0,31,scro
4564.0,2637.0,31,scro
4555.0,2424.0,31,scro
4547.0,2696.0,31,scro
4509.0,2529.0,31,scro
4505.0,2652.0,31,scro
4869.0,2557.0,32,scro
4843.0,2556.0,32,scro
4733.0,2621.0,32,scro
4731.0,2757.0,32,scro
4725.0,2625.0,32,scro
4681.0,2430.0,32,scro
4578.0,2503.0,32,scro
4535.0,2645.0,32,scro
4490.0,2654.0,32,scro
4457.0,2655.0,32,scro
4876.0,2552.0,33,scro
4837.0,2580.0,33,scro
4689.0,2463.0,33,scro
4688.0,2731.0,33,scro
4667.0,2772.0,33,scro
4622.0,2514.0,33,scro
4618.0,2590.0,33,scro
4599.0,2578.0,33,scro
4597.0,2563.0,33,scro
4594.0,2551.0,33,scro
4592.0,2440.0,33,scro
4823.0,2553.0,34,scro
4699.0,2625.0,34,scro
4587.0,2497.0,34,scro
4567.0,2749.0,34,scro
4524.0,2703.0,34,scro
4846.0,2545.0,35,scro
4832.0,2542.0,35,scro
4715.0,2620.0,35,scro
4626.0,2500.0,35,scro
4603.0,2551.0,35,scro
4555.0,2452.0,35,scro
4544.0,2582.0,35,scro
4865.0,2573.0,36,scro
4727.0,2716.0,36,scro
4477.0,2634.0,36,scro
4694.0,2594.0,37,scro
4533.0,2541.0,37,scro
4715.0,2686.0,38,scro
4695.0,2696.0,38,scro
4613.0,2599.0,38,scro
4421.0,2690.0,38,scro
4597.0,2487.0,39,scro
4574.0,2571.0,39,scro
4551.0,2504.0,39,scro
4521.0,2457.0,39,scro
4517.0,2576.0,39,scro
4513.0,2475.0,39,scro
4498.0,2469.0,39,scro
4450.0,2700.0,39,scro
4562.0,2578.0,40,scro
4537.0,2465.0,40,scro
4488.0,2591.0,40,scro
4349.0,2705.0,40,scro
4329.0,2718.0,40,scro
4323.0,2704.0,40,scro
4528.0,2582.0,42,scro
5398.0,2454.0,12,dve
5355.0,2400.0,12,dve
5342.0,2564.0,12,dve
5227.0,2811.0,12,dve
5181.0,2819.0,12,dve
5402.0,2258.0,13,dve
5239.0,2149.0,13,dve
5002.0,2415.0,13,dve
4814.0,2767.0,13,dve
4806.0,2646.0,13,dve
5394.0,2433.0,14,dve
5377.0,2376.0,14,dve
5274.0,2223.0,14,dve
5399.0,2519.0,15,dve
5288.0,2832.0,15,dve
4962.0,2588.0,15,dve
4957.0,2304.0,15,dve
5438.0,2478.0,16,dve
5415.0,2356.0,16,dve
5388.0,2610.0,16,dve
5386.0,2635.0,16,dve
5363.0,2491.0,16,dve
5312.0,2167.0,16,dve
4784.0,2615.0,16,dve
4921.0,2725.0,17,dve
4832.0,2576.0,17,dve
5021.0,2771.0,18,dve
4838.0,2641.0,19,dve
4783.0,2786.0,19,dve
4779.0,2785.0,19,dve
5418.0,2555.0,20,dve
5346.0,2425.0,20,dve
4843.0,2355.0,21,dve
5338.0,2158.0,22,dve
5265.0,2830.0,22,dve
5029.0,2552.0,22,dve
4834.0,2379.0,22,dve
4800.0,2744.0,22,dve
4829.0,2716.0,23,dve
5387.0,2648.0,24,dve
4775.0,2729.0,24,dve
4783.0,2696.0,25,dve
4914.0,2747.0,26,dve
4581.0,2585.0,27,dve
5334.0,2751.0,28,dve
5053.0,2737.0,28,dve
4971.0,2735.0,28,dve
4969.0,2772.0,30,dve
4727.0,2720.0,32,dve
5123.0,2708.0,38,dve
3621.0,2598.0,11,Ilp2
2476.0,2813.0,12,Ilp2
3506.0,2843.0,13,Ilp2
2821.0,2298.0,13,Ilp2
2570.0,2819.0,13,Ilp2
2404.0,2758.0,13,Ilp2
3431.0,2741.0,14,Ilp2
3342.0,2662.0,14,Ilp2
2531.0,2897.0,17,Ilp2
2395.0,2791.0,19,Ilp2
3529.0,2740.0,21,Ilp2
3443.0,2658.0,21,Ilp2
3139.0,2915.0,21,Ilp2
3421.0,2667.0,25,Ilp2
2762.0,2720.0,29,Ilp2
3816.0,2851.0,11,para
3719.0,2837.0,11,para
3592.0,2783.0,11,para
3582.0,2867.0,11,para
3582.0,2853.0,11,para
3580.0,2634.0,11,para
3579.0,2782.0,11,para
3578.0,2787.0,11,para
3574.0,2672.0,11,para
3570.0,2723.0,11,para
3564.0,2846.0,11,para
3562.0,2797.0,11,para
3555.0,2769.0,11,para
3553.0,2633.0,11,para
3549.0,2774.0,11,para
3548.0,2826.0,11,para
3548.0,2724.0,11,para
3546.0,2754.0,11,para
3543.0,2590.0,11,para
3538.0,2820.0,11,para
3535.0,2819.0,11,para
3514.0,2716.0,11,para
3510.0,2846.0,11,para
3504.0,2693.0,11,para
3500.0,2788.0,11,para
3495.0,2654.0,11,para
3490.0,2837.0,11,para
3483.0,2708.0,11,para
3478.0,2677.0,11,para
3474.0,2767.0,11,para
3455.0,2739.0,11,para
3449.0,2650.0,11,para
3171.0,2927.0,11,para
3156.0,2922.0,11,para
3131.0,2880.0,11,para
3127.0,2860.0,11,para
3041.0,2862.0,11,para
2906.0,2834.0,11,para
2885.0,2822.0,11,para
2830.0,2821.0,11,para
2809.0,2741.0,11,para
2793.0,2735.0,11,para
2715.0,2737.0,11,para
2679.0,2741.0,11,para
2600.0,2771.0,11,para
2563.0,2811.0,11,para
2541.0,2789.0,11,para
2475.0,2775.0,11,para
2461.0,2776.0,11,para
2439.0,2761.0,11,para
3888.0,2270.0,12,para
3796.0,2885.0,12,para
3751.0,2438.0,12,para
3735.0,2389.0,12,para
3724.0,2401.0,12,para
3688.0,2851.0,12,para
3648.0,2515.0,12,para
3641.0,2549.0,12,para
3629.0,2502.0,12,para
3595.0,2649.0,12,para
3594.0,2675.0,12,para
3593.0,2734.0,12,para
3585.0,2683.0,12,para
3585.0,2620.0,12,para
3581.0,2639.0,12,para
3580.0,2657.0,12,para
3577.0,2695.0,12,para
3576.0,2798.0,12,para
3563.0,2778.0,12,para
3562.0,2834.0,12,para
3549.0,2832.0,12,para
3544.0,2803.0,12,para
3540.0,2730.0,12,para
3524.0,2674.0,12,para
3512.0,2799.0,12,para
3505.0,2686.0,12,para
3500.0,2835.0,12,para
3485.0,2780.0,12,para
3480.0,2733.0,12,para
3475.0,2720.0,12,para
3475.0,2662.0,12,para
3474.0,2703.0,12,para
3471.0,2670.0,12,para
3455.0,2710.0,12,para
3452.0,2648.0,12,para
3431.0,2688.0,12,para
3419.0,2627.0,12,para
3301.0,2793.0,12,para
3162.0,2908.0,12,para
3151.0,2916.0,12,para
3127.0,2838.0,12,para
3046.0,2867.0,12,para
2913.0,2850.0,12,para
2892.0,2821.0,12,para
2864.0,2714.0,12,para
2786.0,2751.0,12,para
2778.0,2789.0,12,para
2605.0,2814.0,12,para
2450.0,2756.0,12,para
2431.0,2768.0,12,para
2341.0,2719.0,12,para
2340.0,2728.0,12,para
2340.0,2705.0,12,para
2330.0,2712.0,12,para
2319.0,2690.0,12,para
2316.0,2700.0,12,para
2314.0,2678.0,12,para
3961.0,2162.0,13,para
3732.0,2381.0,13,para
3731.0,2372.0,13,para
3726.0,2856.0,13,para
3675.0,2469.0,13,para
3614.0,2534.0,13,para
3590.0,2648.0,13,para
3584.0,2528.0,13,para
3563.0,2636.0,13,para
3549.0,2836.0,13,para
3540.0,2677.0,13,para
3502.0,2715.0,13,para
3490.0,2784.0,13,para
3482.0,2803.0,13,para
3475.0,2739.0,13,para
3470.0,2732.0,13,para
3461.0,2761.0,13,para
3459.0,2759.0,13,para
3455.0,2660.0,13,para
3444.0,2680.0,13,para
3440.0,2674.0,13,para
3435.0,2736.0,13,para
3425.0,2739.0,13,para
3377.0,2663.0,13,para
3342.0,2657.0,13,para
3144.0,2866.0,13,para
3137.0,2839.0,13,para
3111.0,2865.0,13,para
2978.0,2823.0,13,para
2943.0,2838.0,13,para
2926.0,2180.0,13,para
2853.0,2687.0,13,para
2844.0,2775.0,13,para
2824.0,2817.0,13,para
2651.0,2753.0,13,para
2586.0,2878.0,13,para
2531.0,2796.0,13,para
2524.0,2873.0,13,para
2370.0,2783.0,13,para
2336.0,2731.0,13,para
2323.0,2717.0,13,para
2298.0,2692.0,13,para
2214.0,2486.0,13,para
3949.0,2187.0,14,para
3897.0,2205.0,14,para
3827.0,2836.0,14,para
3750.0,2817.0,14,para
3730.0,2385.0,14,para
3685.0,2498.0,14,para
3649.0,2521.0,14,para
3617.0,2813.0,14,para
3598.0,2600.0,14,para
3586.0,2731.0,14,para
3574.0,2686.0,14,para
3574.0,2594.0,14,para
3568.0,2824.0,14,para
3567.0,2649.0,14,para
3550.0,2652.0,14,para
3547.0,2690.0,14,para
3545.0,2797.0,14,para
3535.0,2790.0,14,para
3522.0,2651.0,14,para
3517.0,2654.0,14,para
3513.0,2674.0,14,para
3507.0,2691.0,14,para
3496.0,2806.0,14,para
3496.0,2692.0,14,para
3488.0,2814.0,14,para
3420.0,2736.0,14,para
3420.0,2728.0,14,para
3193.0,2911.0,14,para
3190.0,2913.0,14,para
3131.0,2779.0,14,para
3072.0,2888.0,14,para
2968.0,2823.0,14,para
2910.0,2837.0,14,para
2898.0,2834.0,14,para
2844.0,2695.0,14,para
2709.0,2802.0,14,para
2630.0,2871.0,14,para
2617.0,2818.0,14,para
2607.0,2850.0,14,para
2606.0,2839.0,14,para
2530.0,2843.0,14,para
2505.0,2777.0,14,para
2488.0,2871.0,14,para
2344.0,2769.0,14,para
2333.0,2725.0,14,para
2296.0,2687.0,14,para
2216.0,2509.0,14,para
2204.0,2530.0,14,para
2176.0,2447.0,14,para
3907.0,2219.0,15,para
3794.0,2838.0,15,para
3788.0,2837.0,15,para
3670.0,2452.0,15,para
3607.0,2543.0,15,para
3566.0,2805.0,15,para
3550.0,2725.0,15,para
3538.0,2772.0,15,para
3518.0,2693.0,15,para
3516.0,2676.0,15,para
3458.0,2684.0,15,para
3444.0,2734.0,15,para
3436.0,2667.0,15,para
3328.0,2657.0,15,para
3197.0,2911.0,15,para
3178.0,2876.0,15,para
3156.0,2871.0,15,para
3156.0,2833.0,15,para
3098.0,2885.0,15,para
2956.0,2852.0,15,para
2887.0,2849.0,15,para
2866.0,2810.0,15,para
2749.0,2764.0,15,para
2617.0,2846.0,15,para
2592.0,2833.0,15,para
2591.0,2805.0,15,para
2586.0,2848.0,15,para
2583.0,2841.0,15,para
2511.0,2794.0,15,para
2500.0,2820.0,15,para
2485.0,2870.0,15,para
2373.0,2753.0,15,para
2265.0,2505.0,15,para
2238.0,2541.0,15,para
2195.0,2429.0,15,para
2156.0,2433.0,15,para
3719.0,2393.0,16,para
3704.0,2835.0,16,para
3655.0,2451.0,16,para
3618.0,2803.0,16,para
3592.0,2587.0,16,para
3585.0,2504.0,16,para
3579.0,2771.0,16,para
3567.0,2778.0,16,para
3524.0,2617.0,16,para
3451.0,2678.0,16,para
3445.0,2743.0,16,para
3428.0,2707.0,16,para
3423.0,2693.0,16,para
3397.0,2696.0,16,para
3359.0,2700.0,16,para
3342.0,2663.0,16,para
3332.0,2665.0,16,para
3312.0,2658.0,16,para
2843.0,2832.0,16,para
2754.0,2776.0,16,para
2750.0,2758.0,16,para
2742.0,2764.0,16,para
2642.0,2785.0,16,para
2570.0,2799.0,16,para
2548.0,2899.0,16,para
2493.0,2878.0,16,para
2372.0,2749.0,16,para
2368.0,2782.0,16,para
2329.0,2735.0,16,para
2309.0,2738.0,16,para
2265.0,2490.0,16,para
